Differential gene expression in whole lung bulk RNA-seq data of three replicates of young (3 months) and old mice (22 months),ID,baseMean,gene name,log2FoldChange [old/young],lfcSE,stat,pvalue,padj,Old_1,Old_2,Old_3,young_1,young_2,young_3
,ENSMUSG00000065919,0.601337133,Gm24449,-1.738676071,3.578547673,-0.48586081,0.627065856,NA,0.853003669,0,0,0,2.75501913,0
,ENSMUSG00000052372,0.583035009,Il1rapl1,-1.73895913,3.616758186,-0.480806026,0.630654367,NA,0,0,0.743190923,0,2.75501913,0
,ENSMUSG00000072878,0.583035009,1700123L14Rik,-1.73895913,3.616758186,-0.480806026,0.630654367,NA,0,0,0.743190923,0,2.75501913,0
,ENSMUSG00000088631,0.583035009,Gm22311,-1.73895913,3.616758186,-0.480806026,0.630654367,NA,0,0,0.743190923,0,2.75501913,0
,ENSMUSG00000033705,6231.167703,Stard9,-1.73898262,0.20513928,-8.477082577,2.31E-17,2.13E-15,3066.548189,3196.49398,2355.172035,9602.013901,11805.25697,7361.521145
,ENSMUSG00000090093,132.7908996,Gm14399,-1.739073492,0.27402588,-6.346384123,2.20E-10,4.79E-09,82.74135587,48.01003147,53.50974645,201.0822307,217.6465112,193.7555218
,ENSMUSG00000097799,0.575136115,Gm26899,-1.739082347,3.633804114,-0.478584506,0.632234243,NA,0,0.695797558,0,0,2.75501913,0
,ENSMUSG00000080582,0.575136115,Gm24907,-1.739082347,3.633804114,-0.478584506,0.632234243,NA,0,0.695797558,0,0,2.75501913,0
,ENSMUSG00000084895,0.575136115,AA672651,-1.739082347,3.633804114,-0.478584506,0.632234243,NA,0,0.695797558,0,0,2.75501913,0
,ENSMUSG00000091908,0.575136115,Gm17231,-1.739082347,3.633804114,-0.478584506,0.632234243,NA,0,0.695797558,0,0,2.75501913,0
,ENSMUSG00000036972,0.575136115,Zic4,-1.739082347,3.633804114,-0.478584506,0.632234243,NA,0,0.695797558,0,0,2.75501913,0
,ENSMUSG00000065678,0.575136115,Gm24261,-1.739082347,3.633804114,-0.478584506,0.632234243,NA,0,0.695797558,0,0,2.75501913,0
,ENSMUSG00000088661,0.575136115,Gm25334,-1.739082347,3.633804114,-0.478584506,0.632234243,NA,0,0.695797558,0,0,2.75501913,0
,ENSMUSG00000026135,703.0285864,Zfp142,-1.739284386,0.214641767,-8.103196381,5.35E-16,3.71E-14,365.9385739,235.875372,370.8522706,1097.180225,1208.075888,940.2491887
,ENSMUSG00000046138,1955.59713,9930021J03Rik,-1.739313183,0.160792086,-10.81715664,2.85E-27,1.79E-24,1024.457406,794.6008108,885.8835802,3236.209323,3147.609355,2644.822307
,ENSMUSG00000014444,3339.768975,Piezo1,-1.739746292,0.269908278,-6.445694464,1.15E-10,2.66E-09,2135.068183,969.9417953,1513.136719,5110.727567,6245.628367,4064.111221
,ENSMUSG00000076439,24.22967712,Mog,-1.739948254,0.491917908,-3.537070361,0.000404592,0.001695141,12.79505503,11.82855848,8.918291076,28.34044862,45.45781564,38.03789385
,ENSMUSG00000046699,12.03539894,Slitrk4,-1.741202928,0.782687607,-2.224646093,0.026105006,0.060855176,11.08904769,3.478987788,2.229572769,17.54408724,24.79517217,13.07552601
,ENSMUSG00000073007,1.108870722,Tent5d,-1.741646892,2.083508396,-0.835920266,0.403199761,NA,0.853003669,0.695797558,0,1.349545172,1.377509565,2.377368366
,ENSMUSG00000029556,1.108870722,Hnf1a,-1.741646892,2.083508396,-0.835920266,0.403199761,NA,0.853003669,0.695797558,0,1.349545172,1.377509565,2.377368366
,ENSMUSG00000086932,1.108870722,Gm22000,-1.741646892,2.083508396,-0.835920266,0.403199761,NA,0.853003669,0.695797558,0,1.349545172,1.377509565,2.377368366
,ENSMUSG00000097185,2.222402175,Gm26596,-1.741703296,1.593293737,-1.09314639,0.274329531,0.404514512,1.706007337,1.391595115,0,1.349545172,4.132528694,4.754736732
,ENSMUSG00000062073,1.113531454,Gm10109,-1.744458491,2.267023068,-0.769493048,0.44160067,NA,0.853003669,0.695797558,0,0,2.75501913,2.377368366
,ENSMUSG00000055775,1.749577646,Myh8,-1.744961371,1.81797577,-0.959837529,0.337136991,NA,1.706007337,0,0.743190923,1.349545172,5.510038259,1.188684183
,ENSMUSG00000086838,2.766801219,Gm16212,-1.74762814,1.486330404,-1.175800573,0.239674577,0.36536699,0.853003669,0,2.972763692,2.699090345,4.132528694,5.943420914
,ENSMUSG00000074109,1.143579781,Mrgprx2,-1.747771803,2.072926716,-0.843142109,0.399148971,NA,0.853003669,0,0.743190923,2.699090345,1.377509565,1.188684183
,ENSMUSG00000028328,1416.024987,Tmod1,-1.748965841,0.214534439,-8.152378,3.57E-16,2.55E-14,780.4983569,519.064978,649.5488667,2272.63407,1690.204236,2584.199414
,ENSMUSG00000038065,725.8472269,Mturn,-1.750131194,0.201271172,-8.695389307,3.46E-18,3.90E-16,421.3838123,281.1022133,296.5331783,1194.347477,984.9193388,1176.797341
,ENSMUSG00000030787,29342.534,Lyve1,-1.750222249,0.269633887,-6.491106399,8.52E-11,2.01E-09,17065.1914,7413.027179,15864.15344,41769.77263,50686.84194,43256.21742
,ENSMUSG00000098488,34.63934048,Pla2g4b,-1.751094227,0.486155627,-3.601921133,0.000315874,0.001365337,15.35406604,20.17812917,11.89105477,47.23408103,79.89555476,33.28315712
,ENSMUSG00000097339,79.10558033,Gm26671,-1.752270734,0.381851677,-4.588877937,4.46E-06,3.26E-05,38.38516509,40.35625834,29.72763692,112.0122493,180.453753,73.69841934
,ENSMUSG00000091745,4.028838313,Gm17098,-1.753710971,1.171541212,-1.496926401,0.13441241,0.232383749,3.412014675,0.695797558,1.486381846,6.747725861,8.265057389,3.566052549
,ENSMUSG00000067879,6.054953897,Vxn,-1.757722922,0.995891835,-1.764973725,0.077568182,0.148929065,2.559011006,4.174785346,1.486381846,12.14590655,12.39758608,3.566052549
,ENSMUSG00000043051,52.54459222,Disc1,-1.758729105,0.379851125,-4.630048426,3.66E-06,2.74E-05,32.41413941,15.30754627,24.52530046,80.97271034,89.53812171,72.50973516
,ENSMUSG00000090489,2.279260667,Gm17415,-1.761190851,1.467708789,-1.199959327,0.230155137,0.353913499,1.706007337,0.695797558,0.743190923,5.398180689,2.75501913,2.377368366
,ENSMUSG00000049100,1.737018019,Pcdh10,-1.761327145,1.77355356,-0.993106261,0.320658173,NA,1.706007337,0.695797558,0,2.699090345,4.132528694,1.188684183
,ENSMUSG00000022054,1.737018019,Nefm,-1.761327145,1.77355356,-0.993106261,0.320658173,NA,1.706007337,0.695797558,0,2.699090345,4.132528694,1.188684183
,ENSMUSG00000097380,16.53748465,Gm26816,-1.761823102,0.611726129,-2.880084763,0.003975683,0.012310018,5.971025681,9.045368249,7.43190923,22.94226793,37.19275825,16.64157856
,ENSMUSG00000071669,314.8087333,Snx29,-1.761850352,0.274792882,-6.411557465,1.44E-10,3.27E-09,211.5449098,106.4570263,112.9650203,520.9244365,487.6383859,449.3226211
,ENSMUSG00000038168,395.9252348,P3h2,-1.766392083,0.271067566,-6.516427279,7.20E-11,1.74E-09,199.6028585,107.8486214,232.6187589,680.1707668,571.6664694,583.6439338
,ENSMUSG00000098403,9.32777427,Gm27415,-1.766405171,0.958366232,-1.843142124,0.065308262,0.129534068,3.412014675,6.957975576,2.229572769,16.19454207,24.79517217,2.377368366
,ENSMUSG00000087063,4.616534054,Gm15857,-1.767270571,1.137107173,-1.554181182,0.120141205,0.212447085,3.412014675,0.695797558,2.229572769,5.398180689,12.39758608,3.566052549
,ENSMUSG00000093897,1.131020154,Gm26268,-1.767489208,2.295338407,-0.770034258,0.441279571,NA,0.853003669,0.695797558,0,4.048635517,0,1.188684183
,ENSMUSG00000034063,3.130325573,4930590J08Rik,-1.768881858,1.624485362,-1.088887533,0.276203485,0.406473905,0,4.174785346,0,8.097271034,4.132528694,2.377368366
,ENSMUSG00000097007,2.369826049,4930432B10Rik,-1.768974058,1.839747527,-0.96153088,0.336285307,0.470718114,2.559011006,0.695797558,0,2.699090345,8.265057389,0
,ENSMUSG00000034872,101.3150794,Gipc3,-1.770778752,0.31188132,-5.67773265,1.36E-08,1.95E-07,55.44523847,31.31089009,51.28017369,167.3436014,177.6987339,124.8118392
,ENSMUSG00000022383,146.4005789,Ppara,-1.771076621,0.315419957,-5.614979596,1.97E-08,2.69E-07,87.00637421,38.96466323,73.57590138,267.2099441,210.7589634,200.8876269
,ENSMUSG00000085922,15.03178509,Fhad1os2,-1.772190759,0.674239278,-2.628430019,0.008578,0.023732427,11.94205136,3.478987788,5.202336461,20.24317758,30.30521042,19.01894693
,ENSMUSG00000024519,1.098467491,Cplx4,-1.772580978,2.273150931,-0.77979027,0.435514334,NA,0,0,1.486381846,1.349545172,1.377509565,2.377368366
,ENSMUSG00000044164,2.196934983,Rnf182,-1.773426207,1.775735374,-0.9986996,0.317940235,0.451462724,0,0,2.972763692,2.699090345,2.75501913,4.754736732
,ENSMUSG00000044676,178.2339346,Zfp612,-1.776829163,0.313566428,-5.666515947,1.46E-08,2.07E-07,118.56751,49.40162659,74.3190923,246.9667665,312.6946712,267.4539412
,ENSMUSG00000097330,407.6745925,Gm26672,-1.778217575,0.226016973,-7.867628497,3.61E-15,2.12E-13,247.3710639,148.2048798,157.5564757,607.2953275,637.7869285,647.8328797
,ENSMUSG00000024757,1.170389946,Slc22a19,-1.778435477,2.280944255,-0.779692653,0.435571805,NA,0.853003669,0,0.743190923,4.048635517,1.377509565,0
,ENSMUSG00000020067,171.2165713,Mypn,-1.778942054,0.372688201,-4.773271727,1.81E-06,1.48E-05,88.71238155,47.31423392,95.87162906,371.1249224,276.8794225,147.3968387
,ENSMUSG00000093538,1.140341618,Gm20711,-1.780104667,2.074765894,-0.857978566,0.390904299,NA,0.853003669,0.695797558,0,1.349545172,2.75501913,1.188684183
,ENSMUSG00000088955,1.140341618,Gm24944,-1.780104667,2.074765894,-0.857978566,0.390904299,NA,0.853003669,0.695797558,0,1.349545172,2.75501913,1.188684183
,ENSMUSG00000094029,1.140341618,Ighv3-3,-1.780104667,2.074765894,-0.857978566,0.390904299,NA,0.853003669,0.695797558,0,1.349545172,2.75501913,1.188684183
,ENSMUSG00000028989,123.7917226,Angptl7,-1.781636537,0.455365827,-3.912538956,9.13E-05,0.000464465,63.97527515,86.27889714,17.09339123,203.781321,152.9035617,218.7178897
,ENSMUSG00000067081,2.285343969,Asb18,-1.782283268,1.614120109,-1.104182556,0.269513955,0.399174691,1.706007337,1.391595115,0,1.349545172,6.887547824,2.377368366
,ENSMUSG00000076430,2.184375357,Hus1b,-1.784714234,1.624894888,-1.098356729,0.272048749,0.402055545,0,0.695797558,2.229572769,4.048635517,1.377509565,4.754736732
,ENSMUSG00000074505,861.0187773,Fat3,-1.785229231,0.222766029,-8.013920417,1.11E-15,7.06E-14,492.1831169,374.339086,295.7899873,1190.298842,1603.421133,1210.080498
,ENSMUSG00000064441,10.88726214,Snord37,-1.785285057,0.723112582,-2.468889496,0.013553306,0.035145051,7.677033019,4.174785346,2.972763692,18.89363241,13.77509565,17.83026274
,ENSMUSG00000084882,70.99871008,NA,-1.78691466,0.473937996,-3.770355355,0.000163015,0.000771725,36.67915776,40.35625834,18.57977307,71.52589413,188.7188104,70.13236679
,ENSMUSG00000097305,2.32471376,Gm17276,-1.787904231,1.56708745,-1.140909036,0.253907779,0.38123954,1.706007337,0.695797558,0.743190923,1.349545172,8.265057389,1.188684183
,ENSMUSG00000039057,24.05150901,Myo16,-1.78904013,0.57272399,-3.123738765,0.001785689,0.006155294,13.6480587,5.566380461,13.37743661,45.88453586,20.66264347,45.16999895
,ENSMUSG00000069793,153.0877048,Slfn9,-1.791362625,0.316682074,-5.656659381,1.54E-08,2.18E-07,92.12439622,48.70582903,65.40080122,256.4135827,290.6545182,165.2271014
,ENSMUSG00000097168,2.235570948,C230088H06Rik,-1.792576672,1.494765345,-1.199236173,0.230436126,0.354261279,0.853003669,1.391595115,0.743190923,1.349545172,5.510038259,3.566052549
,ENSMUSG00000048292,2.930979968,Olfr1417,-1.794021342,1.662556673,-1.079073797,0.280554831,0.411191953,2.559011006,1.391595115,0,6.747725861,6.887547824,0
,ENSMUSG00000095648,2.73054491,Gm2004,-1.79427532,1.483084306,-1.209826921,0.226345314,0.349385321,0.853003669,2.78319023,0,4.048635517,2.75501913,5.943420914
,ENSMUSG00000059146,50.75000456,Ntrk3,-1.796498514,0.348551231,-5.154187827,2.55E-07,2.60E-06,25.59011006,18.0907365,24.52530046,82.32225551,82.65057389,71.32105097
,ENSMUSG00000094786,492.1699266,Gm14403,-1.796556362,0.294019922,-6.11032187,9.94E-10,1.88E-08,267.843152,125.9393579,266.8055414,591.1007855,921.5538988,779.776824
,ENSMUSG00000024481,13.83822801,Lvrn,-1.797251864,0.641318556,-2.802432342,0.005071885,0.015189799,8.530036687,4.174785346,5.945527384,22.94226793,24.79517217,16.64157856
,ENSMUSG00000099083,3599.14799,Atf7,-1.797544168,0.205651227,-8.740741257,2.32E-18,2.70E-16,1865.519023,1201.642382,1757.646533,5797.64606,6362.71668,4609.717261
,ENSMUSG00000077569,1.684006836,Gm24608,-1.798157244,1.778419451,-1.011098502,0.311969287,NA,0.853003669,1.391595115,0,1.349545172,4.132528694,2.377368366
,ENSMUSG00000037106,35.66047906,Fer1l6,-1.799133737,0.639859363,-2.811764338,0.004927059,0.014820165,28.14912107,14.61174871,5.202336461,94.46816206,27.5501913,43.98131477
,ENSMUSG00000033863,9636.645869,Klf9,-1.799937432,0.26230574,-6.861982637,6.79E-12,2.10E-10,6503.29997,3438.63153,2959.386255,14873.33734,15565.85808,14479.36203
,ENSMUSG00000050423,3.89985309,Ppp1r3g,-1.800417061,1.132696656,-1.589496227,0.111948405,0.200775768,0.853003669,2.087392673,2.229572769,5.398180689,6.887547824,5.943420914
,ENSMUSG00000091089,13.9492191,NA,-1.800491323,0.663252055,-2.714641153,0.006634762,0.019080477,9.383040356,2.78319023,6.688718307,21.59272276,20.66264347,22.58499947
,ENSMUSG00000091455,5.027635082,Otogl,-1.801100797,1.010853024,-1.781763277,0.074787843,0.144723211,1.706007337,3.478987788,1.486381846,8.097271034,8.265057389,7.132105097
,ENSMUSG00000047807,1.055859538,9330154K18Rik,-1.802396493,2.585211861,-0.697194887,0.485680838,NA,0,1.391595115,0,0,1.377509565,3.566052549
,ENSMUSG00000051331,1056.019713,Cacna1c,-1.802588678,0.205738144,-8.761567686,1.93E-18,2.28E-16,549.3343627,507.2364195,355.2452612,1628.901023,1884.433085,1410.968125
,ENSMUSG00000025475,1.157830319,Adgra1,-1.802672897,2.584032141,-0.697620153,0.485414775,NA,0.853003669,0.695797558,0,5.398180689,0,0
,ENSMUSG00000043122,35.19216427,A530016L24Rik,-1.805016301,0.868078745,-2.079323231,0.037587651,0.082224578,17.91307704,9.741165806,19.322964,141.7022431,16.53011478,5.943420914
,ENSMUSG00000098196,17.10237571,Gm26964,-1.805861463,0.570353888,-3.166212244,0.001544381,0.005420852,7.677033019,6.957975576,8.175100153,21.59272276,34.43773912,23.77368366
,ENSMUSG00000057777,1.162491051,Mab21l2,-1.808185456,2.284075829,-0.79164861,0.428565595,NA,0.853003669,0.695797558,0,4.048635517,1.377509565,0
,ENSMUSG00000032572,37.68796626,Col6a4,-1.809159756,0.457744511,-3.952335223,7.74E-05,0.000401791,24.73710639,16.00334382,9.661481999,53.98180689,73.00800693,48.7360515
,ENSMUSG00000044726,48.55670422,Erich5,-1.810391652,0.410198825,-4.413449145,1.02E-05,6.78E-05,22.17809539,20.87392673,21.55253677,112.0122493,56.47789215,58.24552496
,ENSMUSG00000078722,1.129938388,Gm12394,-1.813336186,2.26178437,-0.801728144,0.422710232,NA,0,0,1.486381846,1.349545172,2.75501913,1.188684183
,ENSMUSG00000084985,1.129938388,Gm16135,-1.813336186,2.26178437,-0.801728144,0.422710232,NA,0,0,1.486381846,1.349545172,2.75501913,1.188684183
,ENSMUSG00000085139,63.42895335,A730046J19Rik,-1.813369914,0.641936196,-2.824844469,0.004730357,0.014303962,53.73923113,27.8319023,2.972763692,102.5654331,101.9357078,91.52868208
,ENSMUSG00000087968,1.167151783,Gm25395,-1.813806292,2.24849464,-0.806675835,0.41985327,NA,0.853003669,0.695797558,0,2.699090345,2.75501913,0
,ENSMUSG00000089337,1.167151783,Gm24346,-1.813806292,2.24849464,-0.806675835,0.41985327,NA,0.853003669,0.695797558,0,2.699090345,2.75501913,0
,ENSMUSG00000044647,1.701495537,Csrnp3,-1.813869593,1.822441298,-0.995296581,0.31959204,NA,0.853003669,1.391595115,0,5.398180689,1.377509565,1.188684183
,ENSMUSG00000093119,1.701495537,Gm25640,-1.813869593,1.822441298,-0.995296581,0.31959204,NA,0.853003669,1.391595115,0,5.398180689,1.377509565,1.188684183
,ENSMUSG00000095300,1.668942874,Gm906,-1.815000631,1.748117863,-1.038259873,0.299149085,NA,0,0.695797558,1.486381846,2.699090345,2.75501913,2.377368366
,ENSMUSG00000029155,957.7196585,Spata18,-1.81659777,0.232345463,-7.818520525,5.34E-15,3.06E-13,539.0983186,349.2903739,382.7433253,1805.69144,1541.433203,1128.06129
,ENSMUSG00000087272,1.706156269,Gm15409,-1.81690042,1.776076982,-1.022985173,0.306314856,NA,0.853003669,1.391595115,0,4.048635517,2.75501913,1.188684183
,ENSMUSG00000030525,51.250692,Chrna7,-1.817278474,0.429660019,-4.229573136,2.34E-05,0.000141049,37.53216142,16.00334382,14.86381846,79.62316516,88.16061214,71.32105097
,ENSMUSG00000026923,4693.639337,Notch1,-1.817280493,0.225248035,-8.067908311,7.15E-16,4.75E-14,2756.907857,1645.561224,1823.047334,7778.778373,8327.045319,5830.495917
,ENSMUSG00000031450,1.134599121,Grk1,-1.823237264,2.545697851,-0.716203324,0.473865811,NA,0,0,1.486381846,0,4.132528694,1.188684183
,ENSMUSG00000097460,4.749549894,Gm26734,-1.824217318,1.173588289,-1.554392913,0.120090723,0.212396565,4.265018344,2.087392673,0,6.747725861,8.265057389,7.132105097
,ENSMUSG00000085274,6.175402975,BC046401,-1.824569288,0.966313453,-1.888175397,0.059002408,0.119011619,0.853003669,3.478987788,3.715954615,8.097271034,13.77509565,7.132105097
,ENSMUSG00000038384,1199.92926,Setd1b,-1.824865181,0.220057683,-8.292667425,1.11E-16,9.02E-15,628.6637038,389.6466323,567.0546742,2083.697746,2038.714156,1491.79865
,ENSMUSG00000030075,2.289191278,Cntn3,-1.825663567,1.49359003,-1.222332454,0.221581931,0.343427192,0.853003669,1.391595115,0.743190923,4.048635517,5.510038259,1.188684183
,ENSMUSG00000060843,54.54106187,Ctnna3,-1.827338935,0.437737156,-4.174511826,2.99E-05,0.000174425,31.56113574,14.61174871,26.0116823,125.507701,60.61042085,68.94368261
,ENSMUSG00000086342,7.428459409,Gm12932,-1.827781185,0.920821552,-1.984946139,0.047150464,0.099009846,2.559011006,4.174785346,2.972763692,9.446816206,20.66264347,4.754736732
,ENSMUSG00000098482,111.7648985,Mir6363,-1.829746523,0.258622885,-7.074959824,1.49E-12,5.34E-11,58.00424947,49.40162659,40.13230984,163.2949658,179.0762434,180.6799958
,ENSMUSG00000096553,1.11271803,Gm10097,-1.832248066,2.303244395,-0.795507446,0.426318381,NA,0,0.695797558,0.743190923,4.048635517,0,1.188684183
,ENSMUSG00000090208,1.082669703,Gm15851,-1.832323222,2.280439998,-0.803495476,0.421688411,NA,0,1.391595115,0,1.349545172,1.377509565,2.377368366
,ENSMUSG00000098712,1.082669703,Mir7010,-1.832323222,2.280439998,-0.803495476,0.421688411,NA,0,1.391595115,0,1.349545172,1.377509565,2.377368366
,ENSMUSG00000098857,1.082669703,Gm27395,-1.832323222,2.280439998,-0.803495476,0.421688411,NA,0,1.391595115,0,1.349545172,1.377509565,2.377368366
,ENSMUSG00000056342,5706.159475,Usp34,-1.832694381,0.205947536,-8.898841029,5.64E-19,7.49E-17,3348.0394,1967.715493,2190.18365,9113.478548,9070.900484,8546.639275
,ENSMUSG00000034336,1.66104398,Ina,-1.833556479,1.74896839,-1.048364562,0.294470675,NA,0,1.391595115,0.743190923,2.699090345,2.75501913,2.377368366
,ENSMUSG00000087431,62.17209503,Gm16054,-1.834105446,0.380784617,-4.81664795,1.46E-06,1.22E-05,37.53216142,25.04871207,19.322964,113.3617945,108.8232556,68.94368261
,ENSMUSG00000085768,3.943070189,Gm13707,-1.834607459,1.277131056,-1.43650681,0.15085818,0.254728392,0,1.391595115,3.715954615,8.097271034,6.887547824,3.566052549
,ENSMUSG00000018656,3.420552236,Tcaf3,-1.836931718,1.299550787,-1.413512836,0.15750499,0.263291518,0.853003669,2.087392673,1.486381846,2.699090345,11.02007652,2.377368366
,ENSMUSG00000069439,1.122039494,Gm8444,-1.837140573,2.082338817,-0.882248632,0.377642368,NA,0,0.695797558,0.743190923,1.349545172,2.75501913,1.188684183
,ENSMUSG00000086506,5.988964935,Gm15911,-1.838651788,1.154364358,-1.59278288,0.111208907,0.19973095,5.118022012,2.78319023,0,6.747725861,16.53011478,4.754736732
,ENSMUSG00000073415,5.372223036,Gm10501,-1.840578683,1.068481426,-1.722611772,0.084958755,0.160106,4.265018344,2.087392673,0.743190923,13.49545172,6.887547824,4.754736732
,ENSMUSG00000085584,14.36979294,Rtl9,-1.841307701,0.687457521,-2.67843124,0.007396792,0.020945692,11.08904769,4.174785346,3.715954615,26.99090345,24.79517217,15.45289438
,ENSMUSG00000028341,1055.728401,Nr4a3,-1.841385774,0.351855878,-5.233352311,1.66E-07,1.79E-06,672.166891,194.8233161,515.7745006,1549.277858,1363.734469,2038.593374
,ENSMUSG00000024261,4.756635365,Syt4,-1.841730651,1.063683543,-1.731464836,0.083368891,0.15773368,3.412014675,1.391595115,1.486381846,10.79636138,5.510038259,5.943420914
,ENSMUSG00000097300,5.274912987,Gm26835,-1.842324444,1.019966313,-1.806260089,0.070877723,0.138595475,3.412014675,2.78319023,0.743190923,6.747725861,9.642566953,8.32078928
,ENSMUSG00000086331,10.00796921,Gm16310,-1.842904889,0.874581177,-2.10718563,0.035101492,0.077732366,4.265018344,0.695797558,8.175100153,10.79636138,20.66264347,15.45289438
,ENSMUSG00000046378,3.981706154,Asphd1,-1.843153725,1.194660723,-1.542826084,0.122872979,0.216193099,0.853003669,2.78319023,1.486381846,6.747725861,9.642566953,2.377368366
,ENSMUSG00000074824,98.50178814,Rslcan18,-1.845442342,0.296956344,-6.214524049,5.15E-10,1.04E-08,55.44523847,29.91929498,43.84826446,149.7995141,151.5260521,160.4723647
,ENSMUSG00000046844,23.08092831,Vat1l,-1.845687858,0.724644616,-2.547024868,0.010864569,0.029038088,13.6480587,8.349570691,8.175100153,75.57452965,22.04015304,10.69815765
,ENSMUSG00000036030,7.046901273,Prtg,-1.845741388,0.973943471,-1.895121681,0.058076283,0.117537674,2.559011006,0.695797558,5.945527384,10.79636138,15.15260521,7.132105097
,ENSMUSG00000096574,1.147427089,Gm2956,-1.845784179,2.927159287,-0.630571827,0.528320525,NA,0,0,1.486381846,5.398180689,0,0
,ENSMUSG00000068130,104.6344085,Zfp442,-1.845857078,0.321626822,-5.739126688,9.52E-09,1.41E-07,66.53428616,31.31089009,39.38911892,172.7417821,168.0561669,149.774207
,ENSMUSG00000099254,1.737627166,Mir7030,-1.84739594,1.957233341,-0.943881295,0.345230312,NA,0.853003669,1.391595115,0,4.048635517,4.132528694,0
,ENSMUSG00000085272,516.7091557,Sbk3,-1.849449046,0.259685362,-7.121884095,1.06E-12,3.88E-11,216.6629319,227.5258013,228.9028043,1076.937047,840.2808345,509.9455145
,ENSMUSG00000043531,8.433446166,Sorcs1,-1.851747981,0.859032322,-2.155620846,0.031113283,0.070454633,6.82402935,2.78319023,1.486381846,14.84499689,15.15260521,9.509473463
,ENSMUSG00000085958,7.1582403,A930019D19Rik,-1.852604867,0.873501617,-2.120894605,0.033930673,0.075546115,5.118022012,2.087392673,2.229572769,10.79636138,9.642566953,13.07552601
,ENSMUSG00000040524,2476.400219,Zfp609,-1.853271414,0.218203235,-8.493326946,2.01E-17,1.89E-15,1265.857444,737.5454111,1218.089923,4033.79052,4216.556778,3386.561237
,ENSMUSG00000038044,3.531543323,Cct8l1,-1.853414501,1.281191152,-1.44663386,0.147999498,0.250906713,1.706007337,0.695797558,2.229572769,1.349545172,6.887547824,8.32078928
,ENSMUSG00000097654,14.54541673,Gm26714,-1.856254669,0.707648613,-2.623130512,0.008712589,0.024046448,11.94205136,4.174785346,2.972763692,29.68999379,20.66264347,17.83026274
,ENSMUSG00000024548,1288.603757,Setbp1,-1.856405127,0.204355507,-9.084194258,1.04E-19,1.67E-17,684.961946,487.0582903,501.653873,2282.080886,2172.332584,1603.534963
,ENSMUSG00000088490,2.192149571,Gm24400,-1.856509469,1.756528755,-1.056919486,0.290548334,0.421915357,0,2.78319023,0,4.048635517,2.75501913,3.566052549
,ENSMUSG00000053141,78.55538424,Ptprt,-1.859796363,0.326084828,-5.703412736,1.17E-08,1.71E-07,46.06219811,27.13610475,28.984446,139.0031527,126.73088,103.4155239
,ENSMUSG00000005533,1026.701477,Igf1r,-1.859927736,0.183945051,-10.11132251,4.92E-24,1.77E-21,539.0983186,381.9928591,410.2413895,1790.846444,1593.778566,1444.251282
,ENSMUSG00000085572,4.72226711,Gm16234,-1.860886544,1.061343399,-1.753331246,0.079545165,0.151942317,2.559011006,2.087392673,1.486381846,4.048635517,11.02007652,7.132105097
,ENSMUSG00000097207,62.27705358,6030443J06Rik,-1.86136488,0.351293599,-5.29860176,1.17E-07,1.30E-06,30.70813207,30.61509253,19.322964,85.02134585,121.2208417,86.77394535
,ENSMUSG00000092592,4.169280428,Gm20449,-1.862046296,1.093265866,-1.703196225,0.088531353,0.165626857,2.559011006,1.391595115,1.486381846,6.747725861,6.887547824,5.943420914
,ENSMUSG00000071748,244.4472025,Gm14698,-1.862816357,0.416357257,-4.474081634,7.67E-06,5.27E-05,180.8367778,98.80325318,37.15954615,399.465371,358.1524868,392.2657804
,ENSMUSG00000093124,7.880800288,Gm24366,-1.864686184,0.869381199,-2.144843006,0.031965401,0.071997359,5.971025681,2.087392673,2.229572769,12.14590655,16.53011478,8.32078928
,ENSMUSG00000084823,4.872929146,Gm17216,-1.865202467,1.154122224,-1.616122129,0.106067911,0.192081505,3.412014675,0.695797558,2.229572769,6.747725861,13.77509565,2.377368366
,ENSMUSG00000091450,1.109479868,Vmn2r11,-1.867037959,2.270537503,-0.822288976,0.410912449,NA,0,1.391595115,0,2.699090345,1.377509565,1.188684183
,ENSMUSG00000087240,1.109479868,Gm15976,-1.867037959,2.270537503,-0.822288976,0.410912449,NA,0,1.391595115,0,2.699090345,1.377509565,1.188684183
,ENSMUSG00000078889,7.297685682,Gm14288,-1.870160864,1.055542907,-1.771752576,0.076435638,0.147235819,4.265018344,0,5.202336461,17.54408724,9.642566953,7.132105097
,ENSMUSG00000078496,52.16926078,Zfp982,-1.870276445,0.436031778,-4.289312247,1.79E-05,0.000111684,37.53216142,14.61174871,15.60700938,83.67180068,68.87547824,92.71736627
,ENSMUSG00000087449,1.104819136,Gm12971,-1.870924226,2.56023994,-0.730761284,0.464924975,NA,0,1.391595115,0,4.048635517,0,1.188684183
,ENSMUSG00000085762,1.104819136,Lrrc75aos2,-1.870924226,2.56023994,-0.730761284,0.464924975,NA,0,1.391595115,0,4.048635517,0,1.188684183
,ENSMUSG00000021699,921.7417245,Pde4d,-1.87336482,0.200923909,-9.323752605,1.12E-20,2.22E-18,510.0961939,332.5912325,344.0973973,1580.317397,1402.304737,1361.043389
,ENSMUSG00000021613,33.29624255,Hapln1,-1.874910641,0.437177501,-4.288671392,1.80E-05,0.000111971,17.91307704,15.30754627,9.661481999,59.37998758,52.34536346,45.16999895
